"task_id","phase","value"
"s3r_0105__LA_13K_SUB_N500__r03__auto__full","total.elapsed.sec",137.551
"s3r_0105__LA_13K_SUB_N500__r03__auto__full","phase_frames_sec",5.21299999999997
"s3r_0105__LA_13K_SUB_N500__r03__auto__full","phase_sync_rows_sec",0.195999999999913
"s3r_0105__LA_13K_SUB_N500__r03__auto__full","phase_system_cache_sec",0.0760000000000218
"s3r_0105__LA_13K_SUB_N500__r03__auto__full","phase_fold_component_cache_sec",7.91000000000008
"s3r_0105__LA_13K_SUB_N500__r03__auto__full","phase_full_component_cache_sec",1.529
"s3r_0105__LA_13K_SUB_N500__r03__auto__full","phase_lambda_search_sec",119.277
"s3r_0105__LA_13K_SUB_N500__r03__auto__full","phase_final_solve_sec",3.14799999999991
"s3r_0105__LA_13K_SUB_N500__r03__auto__full","evaluated_lambda_count",8
"s3r_0105__LA_13K_SUB_N500__r03__auto__full","unique_lambda_count",8
"s3r_0105__LA_13K_SUB_N500__r03__auto__full","boundary_expansion_count",2
"s3r_0106__LA_13K_SUB_N500__r03__auto__screened","total.elapsed.sec",159.292
"s3r_0106__LA_13K_SUB_N500__r03__auto__screened","phase_frames_sec",5.95799999999986
"s3r_0106__LA_13K_SUB_N500__r03__auto__screened","phase_sync_rows_sec",0.159000000000106
"s3r_0106__LA_13K_SUB_N500__r03__auto__screened","phase_system_cache_sec",0.025000000000091
"s3r_0106__LA_13K_SUB_N500__r03__auto__screened","phase_fold_component_cache_sec",9.37999999999988
"s3r_0106__LA_13K_SUB_N500__r03__auto__screened","phase_full_component_cache_sec",1.74199999999996
"s3r_0106__LA_13K_SUB_N500__r03__auto__screened","phase_lambda_search_sec",139.183
"s3r_0106__LA_13K_SUB_N500__r03__auto__screened","phase_final_solve_sec",2.69100000000003
"s3r_0106__LA_13K_SUB_N500__r03__auto__screened","evaluated_lambda_count",8
"s3r_0106__LA_13K_SUB_N500__r03__auto__screened","unique_lambda_count",8
"s3r_0106__LA_13K_SUB_N500__r03__auto__screened","boundary_expansion_count",2
"s3r_0109__SYN_PARA_LINE_N500__r01__auto__full","total.elapsed.sec",5.622
"s3r_0109__SYN_PARA_LINE_N500__r01__auto__full","phase_frames_sec",0.291
"s3r_0109__SYN_PARA_LINE_N500__r01__auto__full","phase_sync_rows_sec",0.170999999999999
"s3r_0109__SYN_PARA_LINE_N500__r01__auto__full","phase_system_cache_sec",0.00800000000000267
"s3r_0109__SYN_PARA_LINE_N500__r01__auto__full","phase_fold_component_cache_sec",0.779999999999998
"s3r_0109__SYN_PARA_LINE_N500__r01__auto__full","phase_full_component_cache_sec",0.0630000000000024
"s3r_0109__SYN_PARA_LINE_N500__r01__auto__full","phase_lambda_search_sec",4.186
"s3r_0109__SYN_PARA_LINE_N500__r01__auto__full","phase_final_solve_sec",0.0579999999999998
"s3r_0109__SYN_PARA_LINE_N500__r01__auto__full","evaluated_lambda_count",8
"s3r_0109__SYN_PARA_LINE_N500__r01__auto__full","unique_lambda_count",8
"s3r_0109__SYN_PARA_LINE_N500__r01__auto__full","boundary_expansion_count",2
"s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened","total.elapsed.sec",8.34400000000001
"s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened","phase_frames_sec",0.38600000000001
"s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened","phase_sync_rows_sec",0.280999999999992
"s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened","phase_system_cache_sec",0.0139999999999958
"s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened","phase_fold_component_cache_sec",1.77000000000001
"s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened","phase_full_component_cache_sec",0.280000000000001
"s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened","phase_lambda_search_sec",5.438
"s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened","phase_final_solve_sec",0.114999999999995
"s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened","evaluated_lambda_count",8
"s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened","unique_lambda_count",8
"s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened","boundary_expansion_count",2
"s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full","total.elapsed.sec",6.584
"s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full","phase_frames_sec",0.164999999999999
"s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full","phase_sync_rows_sec",0.114999999999995
"s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full","phase_system_cache_sec",0.0450000000000017
"s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full","phase_fold_component_cache_sec",0.765999999999998
"s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full","phase_full_component_cache_sec",0.189
"s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full","phase_lambda_search_sec",4.286
"s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full","phase_final_solve_sec",0.0750000000000028
"s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full","evaluated_lambda_count",8
"s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full","unique_lambda_count",8
"s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full","boundary_expansion_count",2
"s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened","total.elapsed.sec",10.795
"s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened","phase_frames_sec",0.397999999999996
"s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened","phase_sync_rows_sec",0.300000000000011
"s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened","phase_system_cache_sec",0.00799999999998136
"s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened","phase_fold_component_cache_sec",1.74900000000002
"s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened","phase_full_component_cache_sec",0.435000000000002
"s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened","phase_lambda_search_sec",6.58399999999997
"s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened","phase_final_solve_sec",0.0730000000000075
"s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened","evaluated_lambda_count",8
"s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened","unique_lambda_count",8
"s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened","boundary_expansion_count",2
"s3r_0113__SYN_PARA_LINE_N500__r02__auto__full","total.elapsed.sec",6.046
"s3r_0113__SYN_PARA_LINE_N500__r02__auto__full","phase_frames_sec",0.219000000000001
"s3r_0113__SYN_PARA_LINE_N500__r02__auto__full","phase_sync_rows_sec",0.220000000000006
"s3r_0113__SYN_PARA_LINE_N500__r02__auto__full","phase_system_cache_sec",0.0339999999999989
"s3r_0113__SYN_PARA_LINE_N500__r02__auto__full","phase_fold_component_cache_sec",0.713000000000001
"s3r_0113__SYN_PARA_LINE_N500__r02__auto__full","phase_full_component_cache_sec",0.138999999999996
"s3r_0113__SYN_PARA_LINE_N500__r02__auto__full","phase_lambda_search_sec",4.552
"s3r_0113__SYN_PARA_LINE_N500__r02__auto__full","phase_final_solve_sec",0.0940000000000012
"s3r_0113__SYN_PARA_LINE_N500__r02__auto__full","evaluated_lambda_count",8
"s3r_0113__SYN_PARA_LINE_N500__r02__auto__full","unique_lambda_count",8
"s3r_0113__SYN_PARA_LINE_N500__r02__auto__full","boundary_expansion_count",2
"s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened","total.elapsed.sec",9.161
"s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened","phase_frames_sec",0.398000000000003
"s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened","phase_sync_rows_sec",0.374000000000002
"s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened","phase_system_cache_sec",0.0149999999999935
"s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened","phase_fold_component_cache_sec",1.64100000000001
"s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened","phase_full_component_cache_sec",0.296999999999997
"s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened","phase_lambda_search_sec",6.197
"s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened","phase_final_solve_sec",0.100000000000001
"s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened","evaluated_lambda_count",8
"s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened","unique_lambda_count",8
"s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened","boundary_expansion_count",2
"s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full","total.elapsed.sec",10.158
"s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full","phase_frames_sec",0.366
"s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full","phase_sync_rows_sec",0.279000000000011
"s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full","phase_system_cache_sec",0.0120000000000005
"s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full","phase_fold_component_cache_sec",1.00699999999999
"s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full","phase_full_component_cache_sec",0.230000000000004
"s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full","phase_lambda_search_sec",6.333
"s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full","phase_final_solve_sec",0.0750000000000028
"s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full","evaluated_lambda_count",8
"s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full","unique_lambda_count",8
"s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full","boundary_expansion_count",2
"s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened","total.elapsed.sec",9.68299999999999
"s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened","phase_frames_sec",0.379999999999995
"s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened","phase_sync_rows_sec",0.137
"s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened","phase_system_cache_sec",0.0810000000000031
"s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened","phase_fold_component_cache_sec",1.128
"s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened","phase_full_component_cache_sec",0.176000000000002
"s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened","phase_lambda_search_sec",6.30799999999999
"s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened","phase_final_solve_sec",0.195999999999998
"s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened","evaluated_lambda_count",8
"s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened","unique_lambda_count",8
"s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened","boundary_expansion_count",2
"s3r_0117__SYN_PARA_LINE_N500__r03__auto__full","total.elapsed.sec",6.43700000000001
"s3r_0117__SYN_PARA_LINE_N500__r03__auto__full","phase_frames_sec",0.438999999999993
"s3r_0117__SYN_PARA_LINE_N500__r03__auto__full","phase_sync_rows_sec",0.252999999999986
"s3r_0117__SYN_PARA_LINE_N500__r03__auto__full","phase_system_cache_sec",0.0160000000000196
"s3r_0117__SYN_PARA_LINE_N500__r03__auto__full","phase_fold_component_cache_sec",1.10899999999998
"s3r_0117__SYN_PARA_LINE_N500__r03__auto__full","phase_full_component_cache_sec",0.191000000000003
"s3r_0117__SYN_PARA_LINE_N500__r03__auto__full","phase_lambda_search_sec",4.25900000000001
"s3r_0117__SYN_PARA_LINE_N500__r03__auto__full","phase_final_solve_sec",0.141999999999996
"s3r_0117__SYN_PARA_LINE_N500__r03__auto__full","evaluated_lambda_count",8
"s3r_0117__SYN_PARA_LINE_N500__r03__auto__full","unique_lambda_count",8
"s3r_0117__SYN_PARA_LINE_N500__r03__auto__full","boundary_expansion_count",2
"s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened","total.elapsed.sec",8.82
"s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened","phase_frames_sec",0.347999999999999
"s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened","phase_sync_rows_sec",0.160000000000004
"s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened","phase_system_cache_sec",0.0589999999999975
"s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened","phase_fold_component_cache_sec",1.08000000000001
"s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened","phase_full_component_cache_sec",0.291999999999994
"s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened","phase_lambda_search_sec",6.71
"s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened","phase_final_solve_sec",0.142000000000003
"s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened","evaluated_lambda_count",8
"s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened","unique_lambda_count",8
"s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened","boundary_expansion_count",2
"s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full","total.elapsed.sec",7.256
"s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full","phase_frames_sec",0.239000000000004
"s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full","phase_sync_rows_sec",0.166999999999994
"s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full","phase_system_cache_sec",0.0130000000000052
"s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full","phase_fold_component_cache_sec",0.795999999999999
"s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full","phase_full_component_cache_sec",0.106999999999999
"s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full","phase_lambda_search_sec",5.018
"s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full","phase_final_solve_sec",0.0399999999999991
"s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full","evaluated_lambda_count",8
"s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full","unique_lambda_count",8
"s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full","boundary_expansion_count",2
"s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened","total.elapsed.sec",7.33
"s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened","phase_frames_sec",0.187000000000005
"s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened","phase_sync_rows_sec",0.199999999999996
"s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened","phase_system_cache_sec",0.0459999999999994
"s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened","phase_fold_component_cache_sec",0.808
"s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened","phase_full_component_cache_sec",0.174000000000007
"s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened","phase_lambda_search_sec",4.791
"s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened","phase_final_solve_sec",0.0390000000000015
"s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened","evaluated_lambda_count",8
"s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened","unique_lambda_count",8
"s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened","boundary_expansion_count",2
"s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full","total.elapsed.sec",5.652
"s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full","phase_frames_sec",0.266000000000005
"s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full","phase_sync_rows_sec",0.165999999999997
"s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full","phase_system_cache_sec",0.0559999999999974
"s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full","phase_fold_component_cache_sec",1.002
"s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full","phase_full_component_cache_sec",0.204999999999998
"s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full","phase_lambda_search_sec",3.797
"s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full","phase_final_solve_sec",0.0820000000000078
"s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full","evaluated_lambda_count",8
"s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full","unique_lambda_count",8
"s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full","boundary_expansion_count",2
"s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened","total.elapsed.sec",6.615
"s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened","phase_frames_sec",0.271000000000001
"s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened","phase_sync_rows_sec",0.201
"s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened","phase_system_cache_sec",0.0459999999999994
"s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened","phase_fold_component_cache_sec",0.598000000000001
"s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened","phase_full_component_cache_sec",0.128
"s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened","phase_lambda_search_sec",5.164
"s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened","phase_final_solve_sec",0.117000000000001
"s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened","evaluated_lambda_count",8
"s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened","unique_lambda_count",8
"s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened","boundary_expansion_count",2
"s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full","total.elapsed.sec",6.026
"s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full","phase_frames_sec",0.239000000000004
"s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full","phase_sync_rows_sec",0.188999999999993
"s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full","phase_system_cache_sec",0.00900000000001455
"s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full","phase_fold_component_cache_sec",1.16499999999999
"s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full","phase_full_component_cache_sec",0.376000000000005
"s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full","phase_lambda_search_sec",3.13
"s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full","phase_final_solve_sec",0.0689999999999884
"s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full","evaluated_lambda_count",8
"s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full","unique_lambda_count",8
"s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full","boundary_expansion_count",2
"s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened","total.elapsed.sec",9.574
"s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened","phase_frames_sec",0.256999999999991
"s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened","phase_sync_rows_sec",0.137
"s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened","phase_system_cache_sec",0.0240000000000009
"s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened","phase_fold_component_cache_sec",0.957999999999998
"s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened","phase_full_component_cache_sec",0.203999999999994
"s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened","phase_lambda_search_sec",6.625
"s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened","phase_final_solve_sec",0.134
"s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened","evaluated_lambda_count",8
"s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened","unique_lambda_count",8
"s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened","boundary_expansion_count",2
"s3r_0125__SYN_SADDLE_LINE_N500__r02__auto__full","total.elapsed.sec",6.209
"s3r_0125__SYN_SADDLE_LINE_N500__r02__auto__full","phase_frames_sec",0.204999999999998
"s3r_0125__SYN_SADDLE_LINE_N500__r02__auto__full","phase_sync_rows_sec",0.143000000000001
"s3r_0125__SYN_SADDLE_LINE_N500__r02__auto__full","phase_system_cache_sec",0.00799999999999557
"s3r_0125__SYN_SADDLE_LINE_N500__r02__auto__full","phase_fold_component_cache_sec",1.245
"s3r_0125__SYN_SADDLE_LINE_N500__r02__auto__full","phase_full_component_cache_sec",0.188999999999993
"s3r_0125__SYN_SADDLE_LINE_N500__r02__auto__full","phase_lambda_search_sec",4.23
"s3r_0125__SYN_SADDLE_LINE_N500__r02__auto__full","phase_final_solve_sec",0.116
"s3r_0125__SYN_SADDLE_LINE_N500__r02__auto__full","evaluated_lambda_count",8
"s3r_0125__SYN_SADDLE_LINE_N500__r02__auto__full","unique_lambda_count",8
"s3r_0125__SYN_SADDLE_LINE_N500__r02__auto__full","boundary_expansion_count",2
"s3r_0126__SYN_SADDLE_LINE_N500__r02__auto__screened","total.elapsed.sec",6.164
"s3r_0126__SYN_SADDLE_LINE_N500__r02__auto__screened","phase_frames_sec",0.387
"s3r_0126__SYN_SADDLE_LINE_N500__r02__auto__screened","phase_sync_rows_sec",0.18
"s3r_0126__SYN_SADDLE_LINE_N500__r02__auto__screened","phase_system_cache_sec",0.0510000000000019
"s3r_0126__SYN_SADDLE_LINE_N500__r02__auto__screened","phase_fold_component_cache_sec",0.838999999999999
"s3r_0126__SYN_SADDLE_LINE_N500__r02__auto__screened","phase_full_component_cache_sec",0.125
"s3r_0126__SYN_SADDLE_LINE_N500__r02__auto__screened","phase_lambda_search_sec",4.499
"s3r_0126__SYN_SADDLE_LINE_N500__r02__auto__screened","phase_final_solve_sec",0.036999999999999
"s3r_0126__SYN_SADDLE_LINE_N500__r02__auto__screened","evaluated_lambda_count",8
"s3r_0126__SYN_SADDLE_LINE_N500__r02__auto__screened","unique_lambda_count",8
"s3r_0126__SYN_SADDLE_LINE_N500__r02__auto__screened","boundary_expansion_count",2
"s3r_0127__SYN_SADDLE_LINE_N500__r02__local_auto__full","total.elapsed.sec",6.427
"s3r_0127__SYN_SADDLE_LINE_N500__r02__local_auto__full","phase_frames_sec",0.167999999999999
"s3r_0127__SYN_SADDLE_LINE_N500__r02__local_auto__full","phase_sync_rows_sec",0.132000000000001
"s3r_0127__SYN_SADDLE_LINE_N500__r02__local_auto__full","phase_system_cache_sec",0.0110000000000028
"s3r_0127__SYN_SADDLE_LINE_N500__r02__local_auto__full","phase_fold_component_cache_sec",0.459999999999997
"s3r_0127__SYN_SADDLE_LINE_N500__r02__local_auto__full","phase_full_component_cache_sec",0.0400000000000027
"s3r_0127__SYN_SADDLE_LINE_N500__r02__local_auto__full","phase_lambda_search_sec",4.776
"s3r_0127__SYN_SADDLE_LINE_N500__r02__local_auto__full","phase_final_solve_sec",0.125999999999998
"s3r_0127__SYN_SADDLE_LINE_N500__r02__local_auto__full","evaluated_lambda_count",8
"s3r_0127__SYN_SADDLE_LINE_N500__r02__local_auto__full","unique_lambda_count",8
"s3r_0127__SYN_SADDLE_LINE_N500__r02__local_auto__full","boundary_expansion_count",2
"s3r_0128__SYN_SADDLE_LINE_N500__r02__local_auto__screened","total.elapsed.sec",6.731
"s3r_0128__SYN_SADDLE_LINE_N500__r02__local_auto__screened","phase_frames_sec",0.240000000000002
"s3r_0128__SYN_SADDLE_LINE_N500__r02__local_auto__screened","phase_sync_rows_sec",0.153999999999996
"s3r_0128__SYN_SADDLE_LINE_N500__r02__local_auto__screened","phase_system_cache_sec",0.0529999999999973
"s3r_0128__SYN_SADDLE_LINE_N500__r02__local_auto__screened","phase_fold_component_cache_sec",0.866999999999997
"s3r_0128__SYN_SADDLE_LINE_N500__r02__local_auto__screened","phase_full_component_cache_sec",0.350000000000001
"s3r_0128__SYN_SADDLE_LINE_N500__r02__local_auto__screened","phase_lambda_search_sec",4.162
"s3r_0128__SYN_SADDLE_LINE_N500__r02__local_auto__screened","phase_final_solve_sec",0.0810000000000031
"s3r_0128__SYN_SADDLE_LINE_N500__r02__local_auto__screened","evaluated_lambda_count",8
"s3r_0128__SYN_SADDLE_LINE_N500__r02__local_auto__screened","unique_lambda_count",8
"s3r_0128__SYN_SADDLE_LINE_N500__r02__local_auto__screened","boundary_expansion_count",2
"s3r_0129__SYN_SADDLE_LINE_N500__r03__auto__full","total.elapsed.sec",6.182
"s3r_0129__SYN_SADDLE_LINE_N500__r03__auto__full","phase_frames_sec",0.373000000000005
"s3r_0129__SYN_SADDLE_LINE_N500__r03__auto__full","phase_sync_rows_sec",0.141999999999996
"s3r_0129__SYN_SADDLE_LINE_N500__r03__auto__full","phase_system_cache_sec",0.00900000000000034
"s3r_0129__SYN_SADDLE_LINE_N500__r03__auto__full","phase_fold_component_cache_sec",1.169
"s3r_0129__SYN_SADDLE_LINE_N500__r03__auto__full","phase_full_component_cache_sec",0.174000000000007
"s3r_0129__SYN_SADDLE_LINE_N500__r03__auto__full","phase_lambda_search_sec",4.22499999999999
"s3r_0129__SYN_SADDLE_LINE_N500__r03__auto__full","phase_final_solve_sec",0.0679999999999978
"s3r_0129__SYN_SADDLE_LINE_N500__r03__auto__full","evaluated_lambda_count",8
"s3r_0129__SYN_SADDLE_LINE_N500__r03__auto__full","unique_lambda_count",8
"s3r_0129__SYN_SADDLE_LINE_N500__r03__auto__full","boundary_expansion_count",2
"s3r_0130__SYN_SADDLE_LINE_N500__r03__auto__screened","total.elapsed.sec",5.434
"s3r_0130__SYN_SADDLE_LINE_N500__r03__auto__screened","phase_frames_sec",0.154
"s3r_0130__SYN_SADDLE_LINE_N500__r03__auto__screened","phase_sync_rows_sec",0.249000000000001
"s3r_0130__SYN_SADDLE_LINE_N500__r03__auto__screened","phase_system_cache_sec",0.0120000000000005
"s3r_0130__SYN_SADDLE_LINE_N500__r03__auto__screened","phase_fold_component_cache_sec",0.404999999999999
"s3r_0130__SYN_SADDLE_LINE_N500__r03__auto__screened","phase_full_component_cache_sec",0.154
"s3r_0130__SYN_SADDLE_LINE_N500__r03__auto__screened","phase_lambda_search_sec",4.4
"s3r_0130__SYN_SADDLE_LINE_N500__r03__auto__screened","phase_final_solve_sec",0.0420000000000016
"s3r_0130__SYN_SADDLE_LINE_N500__r03__auto__screened","evaluated_lambda_count",8
"s3r_0130__SYN_SADDLE_LINE_N500__r03__auto__screened","unique_lambda_count",8
"s3r_0130__SYN_SADDLE_LINE_N500__r03__auto__screened","boundary_expansion_count",2
"s3r_0131__SYN_SADDLE_LINE_N500__r03__local_auto__full","total.elapsed.sec",7.715
"s3r_0131__SYN_SADDLE_LINE_N500__r03__local_auto__full","phase_frames_sec",0.317000000000007
"s3r_0131__SYN_SADDLE_LINE_N500__r03__local_auto__full","phase_sync_rows_sec",0.183999999999997
"s3r_0131__SYN_SADDLE_LINE_N500__r03__local_auto__full","phase_system_cache_sec",0.0139999999999958
"s3r_0131__SYN_SADDLE_LINE_N500__r03__local_auto__full","phase_fold_component_cache_sec",1.108
"s3r_0131__SYN_SADDLE_LINE_N500__r03__local_auto__full","phase_full_component_cache_sec",0.125
"s3r_0131__SYN_SADDLE_LINE_N500__r03__local_auto__full","phase_lambda_search_sec",4.693
"s3r_0131__SYN_SADDLE_LINE_N500__r03__local_auto__full","phase_final_solve_sec",0.132000000000005
"s3r_0131__SYN_SADDLE_LINE_N500__r03__local_auto__full","evaluated_lambda_count",8
"s3r_0131__SYN_SADDLE_LINE_N500__r03__local_auto__full","unique_lambda_count",8
"s3r_0131__SYN_SADDLE_LINE_N500__r03__local_auto__full","boundary_expansion_count",2
"s3r_0132__SYN_SADDLE_LINE_N500__r03__local_auto__screened","total.elapsed.sec",6.59700000000001
"s3r_0132__SYN_SADDLE_LINE_N500__r03__local_auto__screened","phase_frames_sec",0.247
"s3r_0132__SYN_SADDLE_LINE_N500__r03__local_auto__screened","phase_sync_rows_sec",0.215000000000003
"s3r_0132__SYN_SADDLE_LINE_N500__r03__local_auto__screened","phase_system_cache_sec",0.0120000000000005
"s3r_0132__SYN_SADDLE_LINE_N500__r03__local_auto__screened","phase_fold_component_cache_sec",0.713000000000008
