"support.size","degree","kernel","chart.dim","cv.rmse.observed","run.label","dataset.id","analysis.sample.policy"
33,1,"tricube",6,0.804089258555166,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
34,1,"tricube",6,0.687509935977916,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
35,1,"tricube",6,0.691413503357002,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
15,2,"tricube",3,130.427027577083,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
16,2,"tricube",4,3166.56237150784,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
17,2,"tricube",4,578.228562323433,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
18,2,"tricube",4,150.248833400528,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
19,2,"tricube",4,116.86851316654,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
20,2,"tricube",4,128.556797711102,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
21,2,"tricube",4,91.5598751856402,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
22,2,"tricube",5,902.83692698617,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
23,2,"tricube",5,583.863476841126,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
24,2,"tricube",5,186.328795149376,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
25,2,"tricube",5,81.0737123832571,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
26,2,"tricube",5,59.89162178705,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
27,2,"tricube",5,62.8872367256842,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
28,2,"tricube",5,66.1608362411511,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
29,2,"tricube",6,5388.03841355066,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
30,2,"tricube",6,328.933457234161,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
31,2,"tricube",6,250.724130212657,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
32,2,"tricube",6,244.47586417912,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
33,2,"tricube",6,561.553693757799,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
34,2,"tricube",6,138.902079167939,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
35,2,"tricube",6,108.650492427945,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
