"support.size","degree","kernel","chart.dim","cv.rmse.observed","run.label","dataset.id"
22,1,"tricube",17,14.4161475952588,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
23,1,"tricube",18,16.6497652205573,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
24,1,"tricube",19,14.1889268283331,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
25,1,"tricube",19,13.5947942367162,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
26,1,"tricube",20,11.5864816793029,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
27,1,"tricube",21,13.1547744822357,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
28,1,"tricube",21,11.7682604310263,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
29,1,"tricube",22,12.8326539404175,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
30,1,"tricube",23,9.72074310421528,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
31,1,"tricube",23,9.61077601838539,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
32,1,"tricube",24,10.7831853497382,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
33,1,"tricube",25,10.0877484022591,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
34,1,"tricube",25,8.96139800236262,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
35,1,"tricube",26,7.89926676235839,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
15,2,"tricube",3,245.178461600199,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
16,2,"tricube",4,54304.8563686889,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
17,2,"tricube",4,1974.85455493217,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
18,2,"tricube",4,416.895748445504,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
19,2,"tricube",4,289.483708433417,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
20,2,"tricube",4,265.841959553369,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
21,2,"tricube",4,217.966086749966,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
22,2,"tricube",5,1800.51866696387,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
23,2,"tricube",5,820.349662480278,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
24,2,"tricube",5,1108.74046273327,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
25,2,"tricube",5,429.671184187619,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
26,2,"tricube",5,220.1615975082,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
27,2,"tricube",5,199.380714381165,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
28,2,"tricube",5,159.280350293001,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
29,2,"tricube",6,5415.09030518888,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
30,2,"tricube",6,566.005109663427,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
31,2,"tricube",6,280.718549059868,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
32,2,"tricube",6,339.152340566168,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
33,2,"tricube",6,248.997029805945,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
34,2,"tricube",6,211.596591709429,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
35,2,"tricube",6,177.15277261253,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
15,1,"gaussian",2,0.284731694980427,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
16,1,"gaussian",2,0.294977088087601,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
17,1,"gaussian",2,0.306826819925523,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
18,1,"gaussian",2,0.318882664609375,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
19,1,"gaussian",2,0.330740915580729,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
20,1,"gaussian",2,0.343866932682134,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
21,1,"gaussian",2,0.354442342463699,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
22,1,"gaussian",2,0.363542731034934,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
23,1,"gaussian",2,0.374610109203273,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
24,1,"gaussian",2,0.383742340452649,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
25,1,"gaussian",2,0.392802807831059,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
26,1,"gaussian",2,0.403019293863565,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
27,1,"gaussian",2,0.413019883992468,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
28,1,"gaussian",2,0.424206159488895,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
29,1,"gaussian",2,0.433696050333564,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
30,1,"gaussian",2,0.444897501439603,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
31,1,"gaussian",2,0.453784281349439,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
32,1,"gaussian",2,0.464969018941116,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
33,1,"gaussian",2,0.474060788238613,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
34,1,"gaussian",2,0.484166785576126,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
35,1,"gaussian",2,0.492547080758035,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
15,2,"gaussian",2,0.143576200590206,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
16,2,"gaussian",2,0.143137645298586,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
17,2,"gaussian",2,0.144125456294165,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
18,2,"gaussian",2,0.147087996442013,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
19,2,"gaussian",2,0.145576402620467,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
20,2,"gaussian",2,0.148205490301295,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
21,2,"gaussian",2,0.149243831652716,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
22,2,"gaussian",2,0.150535027838315,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
23,2,"gaussian",2,0.153844061311847,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
24,2,"gaussian",2,0.154099244574317,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
25,2,"gaussian",2,0.156843130814978,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
26,2,"gaussian",2,0.160538638487426,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
27,2,"gaussian",2,0.165042598446039,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
28,2,"gaussian",2,0.16914194975713,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
29,2,"gaussian",2,0.172942909998103,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
30,2,"gaussian",2,0.176043696381965,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
31,2,"gaussian",2,0.181644523418165,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
32,2,"gaussian",2,0.183860793949684,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
33,2,"gaussian",2,0.187092335924198,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
34,2,"gaussian",2,0.189769324052132,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
35,2,"gaussian",2,0.195003330038603,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
15,1,"tricube",2,0.189109867688867,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
16,1,"tricube",2,0.194289656941186,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
17,1,"tricube",2,0.19868273588449,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
18,1,"tricube",2,0.20553104488722,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
19,1,"tricube",2,0.212473049411127,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
20,1,"tricube",2,0.220565636605672,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
21,1,"tricube",2,0.225980657961812,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
22,1,"tricube",2,0.232832534136956,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
23,1,"tricube",2,0.240105121467742,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
24,1,"tricube",2,0.24603200393357,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
25,1,"tricube",2,0.250930718877503,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
26,1,"tricube",2,0.256684102569485,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
27,1,"tricube",2,0.263174301540083,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
28,1,"tricube",2,0.269819301285253,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
29,1,"tricube",2,0.275686324631694,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
30,1,"tricube",2,0.28149074324763,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
31,1,"tricube",2,0.287283375892597,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
32,1,"tricube",2,0.294895027992451,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
33,1,"tricube",2,0.301637615848276,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
34,1,"tricube",2,0.307786824968116,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
35,1,"tricube",2,0.31325306648098,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
15,2,"tricube",2,0.154903847563134,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
16,2,"tricube",2,0.150859960866445,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
17,2,"tricube",2,0.147669868030601,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
18,2,"tricube",2,0.143636866624884,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
19,2,"tricube",2,0.142495450544721,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
20,2,"tricube",2,0.140752796518111,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
21,2,"tricube",2,0.139380276241411,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
22,2,"tricube",2,0.13786492907081,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
23,2,"tricube",2,0.137354262582317,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
24,2,"tricube",2,0.136994137787066,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
25,2,"tricube",2,0.136581070669446,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
26,2,"tricube",2,0.136519997336265,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
27,2,"tricube",2,0.136241259290821,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
28,2,"tricube",2,0.136622946935986,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
29,2,"tricube",2,0.13663857516695,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
30,2,"tricube",2,0.138507199059802,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
31,2,"tricube",2,0.140322782512716,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
32,2,"tricube",2,0.142049554252661,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
33,2,"tricube",2,0.143497349935492,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
34,2,"tricube",2,0.145335193219088,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
35,2,"tricube",2,0.147148546766291,"auto","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
15,1,"gaussian",2,0.284731694980427,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
16,1,"gaussian",2,0.294977088087601,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
17,1,"gaussian",2,0.306826819925523,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
18,1,"gaussian",2,0.318882664609375,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
19,1,"gaussian",2,0.330740915580729,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
20,1,"gaussian",2,0.343866932682134,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
21,1,"gaussian",2,0.354442342463699,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
22,1,"gaussian",2,0.363542731034934,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
23,1,"gaussian",2,0.374610109203273,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
24,1,"gaussian",2,0.383742340452649,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
25,1,"gaussian",2,0.392802807831058,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
26,1,"gaussian",2,0.403019293863565,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
27,1,"gaussian",2,0.413019883992468,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
28,1,"gaussian",2,0.424206159488895,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
29,1,"gaussian",2,0.433696050333564,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
30,1,"gaussian",2,0.444897501439603,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
31,1,"gaussian",2,0.453784281349438,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
32,1,"gaussian",2,0.464969018941116,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
33,1,"gaussian",2,0.474060788238613,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
34,1,"gaussian",2,0.484166785576126,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
35,1,"gaussian",2,0.492547080758035,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
15,2,"gaussian",2,0.143576200590206,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
16,2,"gaussian",2,0.143137645298586,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
17,2,"gaussian",2,0.144125456294165,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
18,2,"gaussian",2,0.147087996442013,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
19,2,"gaussian",2,0.145576402620468,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
20,2,"gaussian",2,0.148205490301295,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
21,2,"gaussian",2,0.149243831652716,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
22,2,"gaussian",2,0.150535027838315,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
23,2,"gaussian",2,0.153844061311847,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
24,2,"gaussian",2,0.154099244574317,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
25,2,"gaussian",2,0.156843130814978,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
26,2,"gaussian",2,0.160538638487426,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
27,2,"gaussian",2,0.165042598446039,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
28,2,"gaussian",2,0.16914194975713,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
29,2,"gaussian",2,0.172942909998103,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
30,2,"gaussian",2,0.176043696381965,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
31,2,"gaussian",2,0.181644523418165,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
32,2,"gaussian",2,0.183860793949684,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
33,2,"gaussian",2,0.187092335924198,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
34,2,"gaussian",2,0.189769324052133,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
35,2,"gaussian",2,0.195003330038603,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
15,1,"tricube",2,0.189109867688867,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
16,1,"tricube",2,0.194289656941186,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
17,1,"tricube",2,0.19868273588449,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
18,1,"tricube",2,0.20553104488722,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
19,1,"tricube",2,0.212473049411126,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
20,1,"tricube",2,0.220565636605672,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
21,1,"tricube",2,0.225980657961812,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
22,1,"tricube",2,0.232832534136956,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
23,1,"tricube",2,0.240105121467742,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
24,1,"tricube",2,0.24603200393357,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
25,1,"tricube",2,0.250930718877503,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
26,1,"tricube",2,0.256684102569485,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
27,1,"tricube",2,0.263174301540083,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
28,1,"tricube",2,0.269819301285253,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
29,1,"tricube",2,0.275686324631694,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
30,1,"tricube",2,0.28149074324763,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
31,1,"tricube",2,0.287283375892597,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
32,1,"tricube",2,0.294895027992451,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
33,1,"tricube",2,0.301637615848276,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
34,1,"tricube",2,0.307786824968115,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
35,1,"tricube",2,0.31325306648098,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
15,2,"tricube",2,0.154903847563134,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
16,2,"tricube",2,0.150859960866445,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
17,2,"tricube",2,0.147669868030601,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
18,2,"tricube",2,0.143636866624884,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
19,2,"tricube",2,0.142495450544721,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
20,2,"tricube",2,0.140752796518111,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
21,2,"tricube",2,0.139380276241411,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
22,2,"tricube",2,0.13786492907081,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
23,2,"tricube",2,0.137354262582317,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
24,2,"tricube",2,0.136994137787066,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
25,2,"tricube",2,0.136581070669446,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
26,2,"tricube",2,0.136519997336265,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
27,2,"tricube",2,0.136241259290821,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
28,2,"tricube",2,0.136622946935986,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
29,2,"tricube",2,0.13663857516695,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
30,2,"tricube",2,0.138507199059802,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
31,2,"tricube",2,0.140322782512716,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
32,2,"tricube",2,0.142049554252661,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
33,2,"tricube",2,0.143497349935492,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
34,2,"tricube",2,0.145335193219088,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
35,2,"tricube",2,0.147148546766291,"cpp.local.pca","p7d_hd2_latent_three_gaussian_v1__noise_sd010_r01"
15,1,"gaussian",3,0.483448341677748,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
16,1,"gaussian",3,0.489946990856378,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
17,1,"gaussian",3,0.500231372082782,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
18,1,"gaussian",3,0.512181563308567,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
19,1,"gaussian",3,0.523782081601844,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
20,1,"gaussian",3,0.533398714589248,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
21,1,"gaussian",3,0.537222712988456,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
22,1,"gaussian",3,0.5506740599173,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
23,1,"gaussian",3,0.558569619529316,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
24,1,"gaussian",3,0.566534967709046,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
25,1,"gaussian",3,0.576069562954299,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
26,1,"gaussian",3,0.588571820145029,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
27,1,"gaussian",3,0.596257212878155,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
28,1,"gaussian",3,0.602119172259675,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
29,1,"gaussian",3,0.608960195676094,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
30,1,"gaussian",3,0.613201347137538,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
31,1,"gaussian",3,0.618004470827739,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
32,1,"gaussian",3,0.624882044343685,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
33,1,"gaussian",3,0.63056875858173,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
34,1,"gaussian",3,0.638264346254397,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
35,1,"gaussian",3,0.64355830111913,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
15,2,"gaussian",3,0.315949539589578,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
16,2,"gaussian",3,0.302554692373095,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
17,2,"gaussian",3,0.280463702702289,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
18,2,"gaussian",3,0.285406028573357,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
19,2,"gaussian",3,0.298629780326671,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
20,2,"gaussian",3,0.285568538865753,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
21,2,"gaussian",3,0.305588839274498,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
22,2,"gaussian",3,0.303470017527011,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
23,2,"gaussian",3,0.311887342251194,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
24,2,"gaussian",3,0.318787223121601,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
25,2,"gaussian",3,0.326332772559753,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
26,2,"gaussian",3,0.313822600371259,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
27,2,"gaussian",3,0.305833330645718,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
28,2,"gaussian",3,0.30946510324918,"auto","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01"
