"task_id","pair_id","batch_id","dataset_id","geometry_family","n","p","asset_path","source_sha256","repetition","pair_seed_base","pair_fold_seed","pair_response_seed","replicate_seed","fold_seed","response_seed","method","chart_dim_rule","search_policy","backend_variant","design_basis","design_drop_tol","ridge_multiplier_grid","ridge_condition_max","support_grid","degree_grid","kernel_grid","lambda_sync_grid","lambda_sync_search","local_candidate_search","local_candidate_search_control","result_path","status_path","log_path","skip_if_complete","status","status_file_exists","result_file_exists","elapsed_sec","started_at","finished_at","error_class","error_message"
"s3r_0152__SYN_SIMPLEX_FACES_N600__r02__local_auto__screened","SYN_SIMPLEX_FACES_N600__r02__local_auto","FB13","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",600,5,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SIMPLEX-FACES-N600.rds","6c6ecc378a7ccd060bc13ee65ee09551ad63360a2bbfc2ebcba4c16bf879b617",2,21562707,21562708,21562709,21562707,21562708,21562709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0152__SYN_SIMPLEX_FACES_N600__r02__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0152__SYN_SIMPLEX_FACES_N600__r02__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0152__SYN_SIMPLEX_FACES_N600__r02__local_auto__screened.log",TRUE,"ok",TRUE,TRUE,37.822,"2026-06-07 16:30:38 EDT","2026-06-07 16:31:16 EDT",NA,NA
"s3r_0153__SYN_SIMPLEX_FACES_N600__r03__auto__full","SYN_SIMPLEX_FACES_N600__r03__auto","FB13","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",600,5,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SIMPLEX-FACES-N600.rds","6c6ecc378a7ccd060bc13ee65ee09551ad63360a2bbfc2ebcba4c16bf879b617",3,21563607,21563608,21563609,21563607,21563608,21563609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0153__SYN_SIMPLEX_FACES_N600__r03__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0153__SYN_SIMPLEX_FACES_N600__r03__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0153__SYN_SIMPLEX_FACES_N600__r03__auto__full.log",TRUE,"ok",TRUE,TRUE,127.333,"2026-06-07 16:30:50 EDT","2026-06-07 16:32:57 EDT",NA,NA
"s3r_0154__SYN_SIMPLEX_FACES_N600__r03__auto__screened","SYN_SIMPLEX_FACES_N600__r03__auto","FB13","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",600,5,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SIMPLEX-FACES-N600.rds","6c6ecc378a7ccd060bc13ee65ee09551ad63360a2bbfc2ebcba4c16bf879b617",3,21563607,21563608,21563609,21563607,21563608,21563609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0154__SYN_SIMPLEX_FACES_N600__r03__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0154__SYN_SIMPLEX_FACES_N600__r03__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0154__SYN_SIMPLEX_FACES_N600__r03__auto__screened.log",TRUE,"ok",TRUE,TRUE,30.12,"2026-06-07 16:30:58 EDT","2026-06-07 16:31:28 EDT",NA,NA
"s3r_0155__SYN_SIMPLEX_FACES_N600__r03__local_auto__full","SYN_SIMPLEX_FACES_N600__r03__local_auto","FB13","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",600,5,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SIMPLEX-FACES-N600.rds","6c6ecc378a7ccd060bc13ee65ee09551ad63360a2bbfc2ebcba4c16bf879b617",3,21563707,21563708,21563709,21563707,21563708,21563709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0155__SYN_SIMPLEX_FACES_N600__r03__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0155__SYN_SIMPLEX_FACES_N600__r03__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0155__SYN_SIMPLEX_FACES_N600__r03__local_auto__full.log",TRUE,"ok",TRUE,TRUE,135.954,"2026-06-07 16:31:00 EDT","2026-06-07 16:33:16 EDT",NA,NA
"s3r_0156__SYN_SIMPLEX_FACES_N600__r03__local_auto__screened","SYN_SIMPLEX_FACES_N600__r03__local_auto","FB13","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",600,5,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SIMPLEX-FACES-N600.rds","6c6ecc378a7ccd060bc13ee65ee09551ad63360a2bbfc2ebcba4c16bf879b617",3,21563707,21563708,21563709,21563707,21563708,21563709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0156__SYN_SIMPLEX_FACES_N600__r03__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0156__SYN_SIMPLEX_FACES_N600__r03__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0156__SYN_SIMPLEX_FACES_N600__r03__local_auto__screened.log",TRUE,"ok",TRUE,TRUE,38.034,"2026-06-07 16:31:02 EDT","2026-06-07 16:31:40 EDT",NA,NA
"s3r_0157__SYN_RANK_BLOCKS_N600_P100__r01__auto__full","SYN_RANK_BLOCKS_N600_P100__r01__auto","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",1,21661607,21661608,21661609,21661607,21661608,21661609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0157__SYN_RANK_BLOCKS_N600_P100__r01__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0157__SYN_RANK_BLOCKS_N600_P100__r01__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0157__SYN_RANK_BLOCKS_N600_P100__r01__auto__full.log",TRUE,"ok",TRUE,TRUE,2638.728,"2026-06-07 16:31:18 EDT","2026-06-07 17:15:17 EDT",NA,NA
"s3r_0158__SYN_RANK_BLOCKS_N600_P100__r01__auto__screened","SYN_RANK_BLOCKS_N600_P100__r01__auto","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",1,21661607,21661608,21661609,21661607,21661608,21661609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0158__SYN_RANK_BLOCKS_N600_P100__r01__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0158__SYN_RANK_BLOCKS_N600_P100__r01__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0158__SYN_RANK_BLOCKS_N600_P100__r01__auto__screened.log",TRUE,"ok",TRUE,TRUE,2233.307,"2026-06-07 16:31:32 EDT","2026-06-07 17:08:45 EDT",NA,NA
"s3r_0159__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__full","SYN_RANK_BLOCKS_N600_P100__r01__local_auto","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",1,21661707,21661708,21661709,21661707,21661708,21661709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0159__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0159__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0159__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__full.log",TRUE,"ok",TRUE,TRUE,2248.271,"2026-06-07 16:31:44 EDT","2026-06-07 17:09:12 EDT",NA,NA
"s3r_0160__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__screened","SYN_RANK_BLOCKS_N600_P100__r01__local_auto","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",1,21661707,21661708,21661709,21661707,21661708,21661709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0160__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0160__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0160__SYN_RANK_BLOCKS_N600_P100__r01__local_auto__screened.log",TRUE,"ok",TRUE,TRUE,1750.764,"2026-06-07 16:32:10 EDT","2026-06-07 17:01:21 EDT",NA,NA
"s3r_0161__SYN_RANK_BLOCKS_N600_P100__r02__auto__full","SYN_RANK_BLOCKS_N600_P100__r02__auto","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",2,21662607,21662608,21662609,21662607,21662608,21662609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0161__SYN_RANK_BLOCKS_N600_P100__r02__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0161__SYN_RANK_BLOCKS_N600_P100__r02__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0161__SYN_RANK_BLOCKS_N600_P100__r02__auto__full.log",TRUE,"ok",TRUE,TRUE,2628.804,"2026-06-07 16:32:26 EDT","2026-06-07 17:16:15 EDT",NA,NA
"s3r_0162__SYN_RANK_BLOCKS_N600_P100__r02__auto__screened","SYN_RANK_BLOCKS_N600_P100__r02__auto","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",2,21662607,21662608,21662609,21662607,21662608,21662609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0162__SYN_RANK_BLOCKS_N600_P100__r02__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0162__SYN_RANK_BLOCKS_N600_P100__r02__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0162__SYN_RANK_BLOCKS_N600_P100__r02__auto__screened.log",TRUE,"ok",TRUE,TRUE,2157.19,"2026-06-07 16:32:34 EDT","2026-06-07 17:08:32 EDT",NA,NA
"s3r_0163__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__full","SYN_RANK_BLOCKS_N600_P100__r02__local_auto","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",2,21662707,21662708,21662709,21662707,21662708,21662709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0163__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0163__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0163__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__full.log",TRUE,"ok",TRUE,TRUE,2317.944,"2026-06-07 16:32:46 EDT","2026-06-07 17:11:24 EDT",NA,NA
"s3r_0164__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__screened","SYN_RANK_BLOCKS_N600_P100__r02__local_auto","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",2,21662707,21662708,21662709,21662707,21662708,21662709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0164__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0164__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0164__SYN_RANK_BLOCKS_N600_P100__r02__local_auto__screened.log",TRUE,"ok",TRUE,TRUE,1847.585,"2026-06-07 16:32:56 EDT","2026-06-07 17:03:44 EDT",NA,NA
"s3r_0165__SYN_RANK_BLOCKS_N600_P100__r03__auto__full","SYN_RANK_BLOCKS_N600_P100__r03__auto","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",3,21663607,21663608,21663609,21663607,21663608,21663609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0165__SYN_RANK_BLOCKS_N600_P100__r03__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0165__SYN_RANK_BLOCKS_N600_P100__r03__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0165__SYN_RANK_BLOCKS_N600_P100__r03__auto__full.log",TRUE,"ok",TRUE,TRUE,2626.529,"2026-06-07 16:33:00 EDT","2026-06-07 17:16:47 EDT",NA,NA
"s3r_0166__SYN_RANK_BLOCKS_N600_P100__r03__auto__screened","SYN_RANK_BLOCKS_N600_P100__r03__auto","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",3,21663607,21663608,21663609,21663607,21663608,21663609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0166__SYN_RANK_BLOCKS_N600_P100__r03__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0166__SYN_RANK_BLOCKS_N600_P100__r03__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0166__SYN_RANK_BLOCKS_N600_P100__r03__auto__screened.log",TRUE,"ok",TRUE,TRUE,2274.53,"2026-06-07 16:33:19 EDT","2026-06-07 17:11:13 EDT",NA,NA
"s3r_0167__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__full","SYN_RANK_BLOCKS_N600_P100__r03__local_auto","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",3,21663707,21663708,21663709,21663707,21663708,21663709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0167__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0167__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0167__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__full.log",TRUE,"ok",TRUE,TRUE,1686.621,"2026-06-07 17:01:25 EDT","2026-06-07 17:29:32 EDT",NA,NA
"s3r_0168__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__screened","SYN_RANK_BLOCKS_N600_P100__r03__local_auto","FB14","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",600,100,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-RANK-BLOCKS-N600-P100.rds","1fb30bf3ecbc3803cd64c5fad34d93b34e42398cbd27863d28fd585e54a93f7b",3,21663707,21663708,21663709,21663707,21663708,21663709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0168__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0168__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0168__SYN_RANK_BLOCKS_N600_P100__r03__local_auto__screened.log",TRUE,"ok",TRUE,TRUE,1320.132,"2026-06-07 17:03:47 EDT","2026-06-07 17:25:47 EDT",NA,NA
