"point","error_auto","error_local_auto","rmse_component","truth_rmse_auto","truth_rmse_local_auto","truth_rmse_delta","dataset_id","batch_id","local_dim","auto_dim","dim_deviation"
111,0.032476620303954,0.031678026676912,-1.55104103368084e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
112,0.0104636213790941,0.0246140321039215,1.50268830732997e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
113,0.0426750603167938,0.0508227549741059,2.30624549909346e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
114,0.0381256986659825,0.0360942973093654,-4.56442412796825e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
115,-0.000873527098054556,-0.000611357516661937,-1.17854002354838e-08,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
116,-0.0076876817085818,0.00158460131012469,-1.71318829346192e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
117,-0.0611037570168943,-0.0602715305431667,-3.05802566901529e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
118,0.0120113833402888,0.0155434748151574,2.94645253981802e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
119,-0.0206828064746955,-0.0234369777036832,3.67869383352343e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
120,0.0221446947025498,0.0141124396376404,-8.81658288361044e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
121,0.00520359019445027,0.0174463179210063,8.394869772255e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
122,-0.00312641460936203,-0.00461146175481969,3.47881517152513e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
123,-0.0460517387858519,-0.0438765097641944,-5.92202793767682e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
124,0.0399928611510594,0.0385571476306663,-3.41415596002909e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
125,0.00978967402301842,0.016260515578383,5.10318111798554e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
126,0.00534478272670659,0.00351724116056879,-4.90308596355385e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
127,-0.00638498584810987,-0.00553525264635268,-3.06645686737241e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
128,-0.0299329178774321,-0.0246562291598845,-8.72041415708754e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
129,-0.0160303384699853,-0.0230301688992784,8.27741495505284e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
130,0.022988153847418,0.0233890386451115,5.62850906128482e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
